StudentID,StudentName,CourseCode
20250343,Michelle Ramirez,MATH361
20250344,Andrew Smith,HIST100
20250344,Andrew Smith,BIO313
20250344,Andrew Smith,ECON291
20250344,Andrew Smith,ENG123
20250345,Christopher Miller,BIO208
20250345,Christopher Miller,BIO220
20250345,Christopher Miller,ECON430
20250345,Christopher Miller,ART346
20250346,Jessica Moore,MATH437
20250346,Jessica Moore,PSY370
20250346,Jessica Moore,BIO307
20250346,Jessica Moore,ENG149
20250347,Robert White,HIST271
20250347,Robert White,PSY285
20250347,Robert White,ENG123
20250347,Robert White,ECON374
20250347,Robert White,ART377
20250347,Robert White,ENG149
20250348,Michelle Davis,BIO208
20250348,Michelle Davis,ENG123
20250348,Michelle Davis,BIO100
20250348,Michelle Davis,ECON430
20250349,Sandra Gonzalez,BIO220
20250349,Sandra Gonzalez,ECON291
20250349,Sandra Gonzalez,HIST100
20250349,Sandra Gonzalez,PSY189
20250350,Sandra Clark,PSY370
20250350,Sandra Clark,ECON374
20250350,Sandra Clark,MATH158
20250350,Sandra Clark,ART323
20250350,Sandra Clark,ECON430
20250351,Christopher Rodriguez,PSY285
20250351,Christopher Rodriguez,BIO100
20250351,Christopher Rodriguez,PSY370
20250351,Christopher Rodriguez,CS433
20250351,Christopher Rodriguez,ECON291
20250352,Jennifer Jones,CS433
20250352,Jennifer Jones,PSY285
20250352,Jennifer Jones,HIST271
20250352,Jennifer Jones,ECON480
20250352,Jennifer Jones,CS115
20250352,Jennifer Jones,PSY395
20250353,Michael Jackson,PHYS438
20250353,Michael Jackson,ENG149
20250353,Michael Jackson,BIO208
20250353,Michael Jackson,BIO220
20250354,Joseph Walker,HIST100
20250354,Joseph Walker,ENG320
20250354,Joseph Walker,CS212
20250354,Joseph Walker,ART473
20250355,Ashley Moore,HIST366
20250355,Ashley Moore,BIO100
20250355,Ashley Moore,HIST204
20250355,Ashley Moore,PSY395
20250355,Ashley Moore,CHEM230
20250355,Ashley Moore,ECON291
20250356,Anthony Robinson,PSY192
20250356,Anthony Robinson,PHYS171
20250356,Anthony Robinson,CHEM321
20250356,Anthony Robinson,ECON430
20250356,Anthony Robinson,HIST428
20250356,Anthony Robinson,BIO313
20250357,Linda Rodriguez,ECON374
20250357,Linda Rodriguez,CHEM230
20250357,Linda Rodriguez,HIST100
20250357,Linda Rodriguez,BIO313
20250358,Linda Smith,HIST204
20250358,Linda Smith,CHEM321
20250358,Linda Smith,ART346
20250358,Linda Smith,MATH437
20250359,Susan Brown,PSY192
20250359,Susan Brown,CS433
20250359,Susan Brown,CS212
20250359,Susan Brown,HIST100
20250359,Susan Brown,PSY209
20250360,Sarah Thomas,HIST271
20250360,Sarah Thomas,MATH361
20250360,Sarah Thomas,PSY192
20250360,Sarah Thomas,ECON480
20250360,Sarah Thomas,PSY370
20250360,Sarah Thomas,PSY395
20250361,Andrew Davis,HIST100
20250361,Andrew Davis,CHEM321
20250361,Andrew Davis,CS433
20250361,Andrew Davis,CS421
20250361,Andrew Davis,ART473
20250361,Andrew Davis,ECON374
20250362,Sandra Davis,ENG149
20250362,Sandra Davis,CS115
20250362,Sandra Davis,PSY209
20250362,Sandra Davis,ENG214
20250362,Sandra Davis,MATH158
20250362,Sandra Davis,CHEM321
20250363,Nancy Johnson,ART323
20250363,Nancy Johnson,CS384
20250363,Nancy Johnson,BIO100
20250363,Nancy Johnson,MATH361
20250363,Nancy Johnson,HIST366
20250364,Joseph Rodriguez,PHYS171
20250364,Joseph Rodriguez,PSY209
20250364,Joseph Rodriguez,PSY309
20250364,Joseph Rodriguez,ART323
20250365,Ashley Smith,PHYS186
20250365,Ashley Smith,BIO100
20250365,Ashley Smith,MATH361
20250365,Ashley Smith,PSY370
20250365,Ashley Smith,CS421
20250365,Ashley Smith,CS212
20250366,Andrew Jackson,PSY285
20250366,Andrew Jackson,ART473
20250366,Andrew Jackson,CHEM321
20250366,Andrew Jackson,ECON291
20250366,Andrew Jackson,PSY309
20250366,Andrew Jackson,ART264
20250367,Emily Perez,ART346
20250367,Emily Perez,PSY370
20250367,Emily Perez,ENG325
20250367,Emily Perez,ENG474
20250367,Emily Perez,CHEM321
20250368,Sarah White,ENG498
20250368,Sarah White,PSY309
20250368,Sarah White,PHYS186
20250368,Sarah White,ART473
20250368,Sarah White,PHYS171
20250368,Sarah White,PSY370
20250369,Michael Gonzalez,CS433
20250369,Michael Gonzalez,ENG320
20250369,Michael Gonzalez,ART264
20250369,Michael Gonzalez,CHEM321
20250369,Michael Gonzalez,CS421
20250369,Michael Gonzalez,PHYS137
20250370,David Brown,MATH158
20250370,David Brown,PSY395
20250370,David Brown,MATH462
20250370,David Brown,PSY309
20250371,Steven Harris,MATH158
20250371,Steven Harris,PSY209
20250371,Steven Harris,HIST100
20250371,Steven Harris,ENG325
20250372,Andrew Harris,CS421
20250372,Andrew Harris,PHYS438
20250372,Andrew Harris,MATH158
20250372,Andrew Harris,ECON374
20250372,Andrew Harris,ENG123
20250372,Andrew Harris,ART323
20250373,David Perez,BIO313
20250373,David Perez,HIST100
20250373,David Perez,ENG214
20250373,David Perez,ENG320
20250373,David Perez,CS115
20250373,David Perez,MATH361
20250374,Ashley Brown,ECON269
20250374,Ashley Brown,ART473
20250374,Ashley Brown,CHEM321
20250374,Ashley Brown,HIST366
20250374,Ashley Brown,BIO307
20250375,Margaret Smith,ENG214
20250375,Margaret Smith,ENG474
20250375,Margaret Smith,PSY209
20250375,Margaret Smith,HIST271
20250376,Steven Smith,PSY192
20250376,Steven Smith,CS212
20250376,Steven Smith,PHYS134
20250376,Steven Smith,CS433
20250376,Steven Smith,PHYS186
20250377,Matthew Williams,PHYS171
20250377,Matthew Williams,ENG320
20250377,Matthew Williams,HIST100
20250377,Matthew Williams,PSY209
20250377,Matthew Williams,MATH437
20250377,Matthew Williams,HIST366
20250378,Sarah Ramirez,PHYS134
20250378,Sarah Ramirez,PHYS137
20250378,Sarah Ramirez,MATH437
20250378,Sarah Ramirez,CS421
20250379,Michael Jones,CS384
20250379,Michael Jones,HIST204
20250379,Michael Jones,ART346
20250379,Michael Jones,CS433
20250379,Michael Jones,CS212
20250380,Michael Garcia,MATH361
20250380,Michael Garcia,ART473
20250380,Michael Garcia,MATH462
20250380,Michael Garcia,PHYS186
20250380,Michael Garcia,ENG474
20250380,Michael Garcia,HIST271
20250381,Richard Thomas,ECON480
20250381,Richard Thomas,ART473
20250381,Richard Thomas,CHEM230
20250381,Richard Thomas,ENG498
20250381,Richard Thomas,PHYS171
20250381,Richard Thomas,BIO307
20250382,Anthony Garcia,MATH462
20250382,Anthony Garcia,BIO208
20250382,Anthony Garcia,PSY285
20250382,Anthony Garcia,ENG214
20250382,Anthony Garcia,PSY395
20250383,Joseph Lopez,ENG214
20250383,Joseph Lopez,ECON269
20250383,Joseph Lopez,ART346
20250383,Joseph Lopez,BIO313
20250383,Joseph Lopez,ART323
20250384,Joseph Hernandez,PHYS171
20250384,Joseph Hernandez,HIST366
20250384,Joseph Hernandez,PSY285
20250384,Joseph Hernandez,BIO100
20250385,David Lopez,PHYS186
20250385,David Lopez,PHYS171
20250385,David Lopez,CS433
20250385,David Lopez,ART377
20250386,Robert Wilson,BIO307
20250386,Robert Wilson,ENG320
20250386,Robert Wilson,PSY395
20250386,Robert Wilson,ECON269
20250386,Robert Wilson,BIO313
20250386,Robert Wilson,CHEM230
20250387,Michelle Thompson,CS433
20250387,Michelle Thompson,ECON269
20250387,Michelle Thompson,PSY189
20250387,Michelle Thompson,ENG123
20250388,Matthew Harris,ART473
20250388,Matthew Harris,ENG214
20250388,Matthew Harris,CS421
20250388,Matthew Harris,PSY370
20250388,Matthew Harris,PSY209
20250389,David Ramirez,PSY209
20250389,David Ramirez,PHYS171
20250389,David Ramirez,PSY285
20250389,David Ramirez,HIST271
20250389,David Ramirez,MATH158
20250389,David Ramirez,PSY395
20250390,Patricia Hernandez,PSY209
20250390,Patricia Hernandez,ART377
20250390,Patricia Hernandez,MATH158
20250390,Patricia Hernandez,ART323
20250390,Patricia Hernandez,PSY395
20250391,Thomas Thompson,PSY189
20250391,Thomas Thompson,BIO307
20250391,Thomas Thompson,ENG123
20250391,Thomas Thompson,PSY370
20250392,Karen Thompson,ENG474
20250392,Karen Thompson,HIST366
20250392,Karen Thompson,ENG498
20250392,Karen Thompson,ENG149
20250392,Karen Thompson,CS384
20250392,Karen Thompson,MATH462
20250393,Linda Taylor,ENG320
20250393,Linda Taylor,ART377
20250393,Linda Taylor,PSY395
20250393,Linda Taylor,ENG214
20250393,Linda Taylor,ECON291
20250394,Mary Hernandez,CS384
20250394,Mary Hernandez,PHYS438
20250394,Mary Hernandez,ECON430
20250394,Mary Hernandez,MATH361
20250394,Mary Hernandez,BIO100
20250394,Mary Hernandez,MATH437
20250395,Margaret Garcia,CHEM230
20250395,Margaret Garcia,PSY189
20250395,Margaret Garcia,ECON480
20250395,Margaret Garcia,ENG498
20250395,Margaret Garcia,ENG325
20250396,Patricia Perez,BIO100
20250396,Patricia Perez,PHYS186
20250396,Patricia Perez,PSY189
20250396,Patricia Perez,BIO313
20250396,Patricia Perez,BIO307
20250396,Patricia Perez,PSY192
20250397,Anthony Garcia,ART377
20250397,Anthony Garcia,PSY309
20250397,Anthony Garcia,ART346
20250397,Anthony Garcia,PSY370
20250397,Anthony Garcia,BIO100
20250398,Susan Lewis,PSY309
20250398,Susan Lewis,MATH361
20250398,Susan Lewis,ENG123
20250398,Susan Lewis,ECON430
20250398,Susan Lewis,CS421
20250399,Ashley Miller,ENG320
20250399,Ashley Miller,CS421
20250399,Ashley Miller,HIST100
20250399,Ashley Miller,PHYS134
20250399,Ashley Miller,BIO208
20250400,Richard Martinez,MATH361
20250400,Richard Martinez,CS212
20250400,Richard Martinez,BIO313
20250400,Richard Martinez,ECON269
20250401,Elizabeth Thomas,ENG325
20250401,Elizabeth Thomas,ECON374
20250401,Elizabeth Thomas,CS421
20250401,Elizabeth Thomas,ENG498
20250402,Susan Lee,MATH437
20250402,Susan Lee,MATH361
20250402,Susan Lee,MATH462
20250402,Susan Lee,BIO313
20250403,Daniel Harris,PHYS438
20250403,Daniel Harris,ART323
20250403,Daniel Harris,PSY209
20250403,Daniel Harris,ENG320
20250404,Sandra Taylor,BIO220
20250404,Sandra Taylor,CS212
20250404,Sandra Taylor,ECON374
20250404,Sandra Taylor,BIO307
20250404,Sandra Taylor,CS384
20250404,Sandra Taylor,ECON480
20250405,John Taylor,HIST100
20250405,John Taylor,ECON269
20250405,John Taylor,ENG474
20250405,John Taylor,PSY285
20250405,John Taylor,PSY192
20250405,John Taylor,CHEM230
20250406,Paul Jackson,PHYS134
20250406,Paul Jackson,PHYS186
20250406,Paul Jackson,PSY192
20250406,Paul Jackson,HIST428
20250406,Paul Jackson,ART323
20250407,Karen Thompson,PHYS134
20250407,Karen Thompson,CS433
20250407,Karen Thompson,ECON480
20250407,Karen Thompson,ENG498
20250407,Karen Thompson,PHYS137
20250408,Lisa Williams,ART264
20250408,Lisa Williams,CS421
20250408,Lisa Williams,PHYS171
20250408,Lisa Williams,HIST204
20250409,Thomas Jones,PHYS134
20250409,Thomas Jones,ECON430
20250409,Thomas Jones,PHYS186
20250409,Thomas Jones,ART473
20250410,Jennifer Harris,ECON269
20250410,Jennifer Harris,HIST204
20250410,Jennifer Harris,PSY370
20250410,Jennifer Harris,CS384
20250410,Jennifer Harris,BIO307
20250411,Thomas Walker,ECON291
20250411,Thomas Walker,ENG123
20250411,Thomas Walker,MATH462
20250411,Thomas Walker,BIO307
20250411,Thomas Walker,ENG149
20250411,Thomas Walker,ART473
20250412,Ashley Lopez,ENG498
20250412,Ashley Lopez,ECON480
20250412,Ashley Lopez,MATH437
20250412,Ashley Lopez,PSY395
20250412,Ashley Lopez,ART346
20250413,Andrew Lee,ART473
20250413,Andrew Lee,PSY209
20250413,Andrew Lee,HIST100
20250413,Andrew Lee,HIST204
20250413,Andrew Lee,CS433
20250413,Andrew Lee,ENG325
20250414,Richard Gonzalez,PHYS186
20250414,Richard Gonzalez,BIO220
20250414,Richard Gonzalez,HIST271
20250414,Richard Gonzalez,ENG325
20250415,Susan Miller,ART323
20250415,Susan Miller,HIST271
20250415,Susan Miller,PSY309
20250415,Susan Miller,PSY189
20250415,Susan Miller,MATH158
20250415,Susan Miller,ECON374
20250416,Matthew Ramirez,ART264
20250416,Matthew Ramirez,BIO313
20250416,Matthew Ramirez,ECON269
20250416,Matthew Ramirez,BIO208
20250416,Matthew Ramirez,CS115
20250417,James Ramirez,BIO313
20250417,James Ramirez,HIST204
20250417,James Ramirez,CS212
20250417,James Ramirez,ENG498
20250417,James Ramirez,PHYS134
20250418,Karen Garcia,ECON291
20250418,Karen Garcia,CS433
20250418,Karen Garcia,CS212
20250418,Karen Garcia,BIO313
20250419,Nancy Robinson,ENG325
20250419,Nancy Robinson,PHYS171
20250419,Nancy Robinson,BIO220
20250419,Nancy Robinson,ENG320
20250419,Nancy Robinson,ENG498
20250420,Anthony Johnson,HIST428
20250420,Anthony Johnson,CS384
20250420,Anthony Johnson,CS421
20250420,Anthony Johnson,ENG214
20250420,Anthony Johnson,ENG325
20250420,Anthony Johnson,PHYS438
20250421,Betty Martinez,CS212
20250421,Betty Martinez,BIO208
20250421,Betty Martinez,ART264
20250421,Betty Martinez,HIST428
20250421,Betty Martinez,MATH462
20250421,Betty Martinez,CHEM321
20250422,Patricia Clark,ART473
20250422,Patricia Clark,MATH361
20250422,Patricia Clark,ECON480
20250422,Patricia Clark,HIST100
20250422,Patricia Clark,PSY309
20250423,Mark Harris,PSY189
20250423,Mark Harris,CS433
20250423,Mark Harris,ECON374
20250423,Mark Harris,CS212
20250423,Mark Harris,PSY285
20250424,Karen Davis,ECON269
20250424,Karen Davis,ENG498
20250424,Karen Davis,ART377
20250424,Karen Davis,PHYS438
20250424,Karen Davis,PHYS137
20250424,Karen Davis,HIST428
20250425,Steven Martinez,ENG474
20250425,Steven Martinez,PSY370
20250425,Steven Martinez,ART346
20250425,Steven Martinez,HIST100
20250425,Steven Martinez,MATH361
20250425,Steven Martinez,BIO313
20250426,Christopher Brown,PSY192
20250426,Christopher Brown,CS433
20250426,Christopher Brown,PHYS134
20250426,Christopher Brown,BIO307
20250426,Christopher Brown,CS115
20250427,Paul Martin,ENG498
20250427,Paul Martin,ART473
20250427,Paul Martin,HIST271
20250427,Paul Martin,PSY209
20250428,Jessica Garcia,PHYS186
20250428,Jessica Garcia,ENG123
20250428,Jessica Garcia,HIST271
20250428,Jessica Garcia,ENG214
20250428,Jessica Garcia,PHYS137
20250428,Jessica Garcia,ART264
20250429,Anthony Ramirez,PHYS438
20250429,Anthony Ramirez,ENG325
20250429,Anthony Ramirez,PHYS137
20250429,Anthony Ramirez,MATH158
20250429,Anthony Ramirez,HIST366
20250430,Joseph Ramirez,PSY189
20250430,Joseph Ramirez,BIO307
20250430,Joseph Ramirez,ECON430
20250430,Joseph Ramirez,ART346
20250431,Lisa Rodriguez,CS421
20250431,Lisa Rodriguez,ART346
20250431,Lisa Rodriguez,MATH361
20250431,Lisa Rodriguez,ART377
20250431,Lisa Rodriguez,PHYS171
20250431,Lisa Rodriguez,CS433
20250432,Joshua Harris,PSY309
20250432,Joshua Harris,ECON374
20250432,Joshua Harris,ENG325
20250432,Joshua Harris,PHYS134
20250433,Ashley Garcia,ENG498
20250433,Ashley Garcia,CS212
20250433,Ashley Garcia,HIST428
20250433,Ashley Garcia,ENG149
20250434,Karen Walker,ART323
20250434,Karen Walker,ECON269
20250434,Karen Walker,MATH462
20250434,Karen Walker,ECON374
20250434,Karen Walker,PSY189
20250435,Donna Gonzalez,ENG320
20250435,Donna Gonzalez,ART473
20250435,Donna Gonzalez,PHYS171
20250435,Donna Gonzalez,PSY395
20250436,Charles Thomas,ENG325
20250436,Charles Thomas,HIST204
20250436,Charles Thomas,PHYS137
20250436,Charles Thomas,ENG123
20250436,Charles Thomas,ECON430
20250437,Nancy Garcia,ART346
20250437,Nancy Garcia,CS421
20250437,Nancy Garcia,ART264
20250437,Nancy Garcia,BIO313
20250437,Nancy Garcia,MATH437
20250438,Sandra Wilson,ART377
20250438,Sandra Wilson,PSY209
20250438,Sandra Wilson,BIO307
20250438,Sandra Wilson,ART264
20250438,Sandra Wilson,HIST100
20250439,Donna Gonzalez,CHEM230
20250439,Donna Gonzalez,ECON269
20250439,Donna Gonzalez,CS115
20250439,Donna Gonzalez,ART473
20250440,William Robinson,ENG149
20250440,William Robinson,ENG474
20250440,William Robinson,BIO220
20250440,William Robinson,MATH462
20250440,William Robinson,HIST271
20250441,Mark Clark,BIO220
20250441,Mark Clark,ECON291
20250441,Mark Clark,ENG325
20250441,Mark Clark,ECON374
20250441,Mark Clark,BIO307
20250442,Jennifer Hernandez,CS433
20250442,Jennifer Hernandez,CS212
20250442,Jennifer Hernandez,ECON374
20250442,Jennifer Hernandez,BIO220
20250442,Jennifer Hernandez,ART473
20250443,Barbara Anderson,BIO208
20250443,Barbara Anderson,PSY209
20250443,Barbara Anderson,PHYS171
20250443,Barbara Anderson,BIO100
20250444,Richard Garcia,PSY370
20250444,Richard Garcia,HIST366
20250444,Richard Garcia,PSY309
20250444,Richard Garcia,PSY209
20250444,Richard Garcia,ECON430
20250444,Richard Garcia,PHYS438
20250445,Thomas Clark,MATH437
20250445,Thomas Clark,ART473
20250445,Thomas Clark,ECON480
20250445,Thomas Clark,PSY309
20250445,Thomas Clark,BIO100
20250445,Thomas Clark,ART323
20250446,Anthony Taylor,ART264
20250446,Anthony Taylor,CS212
20250446,Anthony Taylor,CS433
20250446,Anthony Taylor,HIST271
20250446,Anthony Taylor,BIO313
20250446,Anthony Taylor,ART377
20250447,Mary Harris,PSY189
20250447,Mary Harris,PSY395
20250447,Mary Harris,ART473
20250447,Mary Harris,HIST100
20250447,Mary Harris,MATH361
20250448,Mary Lopez,PHYS171
20250448,Mary Lopez,ECON269
20250448,Mary Lopez,HIST271
20250448,Mary Lopez,ENG214
20250448,Mary Lopez,ENG498
20250449,Karen Walker,PSY192
20250449,Karen Walker,CS212
20250449,Karen Walker,MATH158
20250449,Karen Walker,ENG325
20250450,Mary Garcia,ENG320
20250450,Mary Garcia,BIO208
20250450,Mary Garcia,ENG325
20250450,Mary Garcia,CHEM321
20250451,Charles Sanchez,HIST204
20250451,Charles Sanchez,MATH462
20250451,Charles Sanchez,ENG498
20250451,Charles Sanchez,BIO307
20250452,Paul Johnson,PSY209
20250452,Paul Johnson,ENG474
20250452,Paul Johnson,ECON480
20250452,Paul Johnson,ART323
20250452,Paul Johnson,CS433
20250453,Sandra Lopez,CS384
20250453,Sandra Lopez,CS421
20250453,Sandra Lopez,PHYS171
20250453,Sandra Lopez,MATH437
20250453,Sandra Lopez,PHYS137
20250454,Karen Anderson,ENG325
20250454,Karen Anderson,HIST100
20250454,Karen Anderson,ECON374
20250454,Karen Anderson,PSY209
20250454,Karen Anderson,PHYS438
20250455,Jessica Davis,ART264
20250455,Jessica Davis,BIO100
20250455,Jessica Davis,HIST204
20250455,Jessica Davis,PSY370
20250455,Jessica Davis,PSY285
20250455,Jessica Davis,ENG123
20250456,Robert Rodriguez,PSY395
20250456,Robert Rodriguez,CS115
20250456,Robert Rodriguez,ECON480
20250456,Robert Rodriguez,PSY285
20250456,Robert Rodriguez,CHEM230
20250456,Robert Rodriguez,PHYS171
20250457,Daniel Taylor,PHYS137
20250457,Daniel Taylor,BIO208
20250457,Daniel Taylor,HIST204
20250457,Daniel Taylor,PHYS438
20250458,Mark Brown,ENG149
20250458,Mark Brown,CS115
20250458,Mark Brown,PSY209
20250458,Mark Brown,ART377
20250458,Mark Brown,PSY285
20250458,Mark Brown,ENG320
20250459,Emily Johnson,HIST204
20250459,Emily Johnson,PHYS186
20250459,Emily Johnson,CS115
20250459,Emily Johnson,ART323
20250459,Emily Johnson,BIO307
20250459,Emily Johnson,CS421
20250460,Emily Walker,CS384
20250460,Emily Walker,PSY285
20250460,Emily Walker,ENG325
20250460,Emily Walker,ECON430
20250460,Emily Walker,ART473
20250461,Michael Johnson,ART473
20250461,Michael Johnson,BIO208
20250461,Michael Johnson,MATH437
20250461,Michael Johnson,ART264
20250462,Jennifer Martin,ENG474
20250462,Jennifer Martin,CS433
20250462,Jennifer Martin,ENG325
20250462,Jennifer Martin,MATH462
20250462,Jennifer Martin,ECON430
20250462,Jennifer Martin,PSY192
20250463,Nancy Perez,ART346
20250463,Nancy Perez,PSY309
20250463,Nancy Perez,ECON374
20250463,Nancy Perez,CHEM321
20250463,Nancy Perez,BIO220
20250463,Nancy Perez,CS212
20250464,Thomas Jones,ENG320
20250464,Thomas Jones,ECON374
20250464,Thomas Jones,ECON291
20250464,Thomas Jones,BIO313
20250464,Thomas Jones,ART323
20250464,Thomas Jones,ART264
20250465,Sarah Martinez,ART473
20250465,Sarah Martinez,ECON480
20250465,Sarah Martinez,HIST100
20250465,Sarah Martinez,BIO220
20250465,Sarah Martinez,HIST428
20250465,Sarah Martinez,BIO307
20250466,Elizabeth Anderson,PSY285
20250466,Elizabeth Anderson,BIO307
20250466,Elizabeth Anderson,CS115
20250466,Elizabeth Anderson,PHYS137
20250466,Elizabeth Anderson,PSY209
20250467,Elizabeth Wilson,CS433
20250467,Elizabeth Wilson,CS421
20250467,Elizabeth Wilson,ENG149
20250467,Elizabeth Wilson,PHYS137
20250467,Elizabeth Wilson,BIO208
20250468,Elizabeth Ramirez,CS421
20250468,Elizabeth Ramirez,BIO100
20250468,Elizabeth Ramirez,PSY192
20250468,Elizabeth Ramirez,CHEM230
20250468,Elizabeth Ramirez,PSY395
20250469,Lisa Lopez,HIST428
20250469,Lisa Lopez,HIST271
20250469,Lisa Lopez,PHYS137
20250469,Lisa Lopez,BIO100
20250470,Joseph White,PSY192
20250470,Joseph White,HIST366
20250470,Joseph White,BIO100
20250470,Joseph White,PSY309
20250470,Joseph White,PSY189
20250471,Sandra Harris,PSY209
20250471,Sandra Harris,CS433
20250471,Sandra Harris,ECON374
20250471,Sandra Harris,ART377
20250471,Sandra Harris,HIST366
20250472,Christopher Martinez,PSY189
20250472,Christopher Martinez,ART473
20250472,Christopher Martinez,PSY285
20250472,Christopher Martinez,PHYS186
20250472,Christopher Martinez,MATH361
20250472,Christopher Martinez,HIST271
20250473,Karen Hernandez,PSY285
20250473,Karen Hernandez,BIO220
20250473,Karen Hernandez,HIST271
20250473,Karen Hernandez,ENG320
20250473,Karen Hernandez,HIST428
20250473,Karen Hernandez,CS433
20250474,Thomas Johnson,ECON269
20250474,Thomas Johnson,MATH158
20250474,Thomas Johnson,ART346
20250474,Thomas Johnson,ENG123
20250474,Thomas Johnson,HIST100
20250475,Donald Ramirez,BIO220
20250475,Donald Ramirez,ART473
20250475,Donald Ramirez,CHEM321
20250475,Donald Ramirez,HIST428
20250476,Margaret Brown,ENG325
20250476,Margaret Brown,ECON480
20250476,Margaret Brown,PHYS171
20250476,Margaret Brown,CS212
20250476,Margaret Brown,CHEM321
20250476,Margaret Brown,HIST204
20250477,James Taylor,ART323
20250477,James Taylor,ECON291
20250477,James Taylor,CHEM321
20250477,James Taylor,BIO220
20250477,James Taylor,PSY370
20250478,Paul Jackson,HIST271
20250478,Paul Jackson,HIST428
20250478,Paul Jackson,BIO100
20250478,Paul Jackson,PSY370
20250478,Paul Jackson,PSY285
20250479,Daniel Harris,PHYS171
20250479,Daniel Harris,ENG123
20250479,Daniel Harris,ECON291
20250479,Daniel Harris,ENG214
20250479,Daniel Harris,PSY309
20250479,Daniel Harris,BIO307
20250480,Michelle Perez,PSY192
20250480,Michelle Perez,ART264
20250480,Michelle Perez,BIO100
20250480,Michelle Perez,CHEM230
20250481,Joseph Williams,PHYS137
20250481,Joseph Williams,PSY192
20250481,Joseph Williams,HIST204
20250481,Joseph Williams,MATH158
20250481,Joseph Williams,ECON269
20250481,Joseph Williams,PSY370
20250482,Anthony Hernandez,MATH437
20250482,Anthony Hernandez,PSY192
20250482,Anthony Hernandez,PSY209
20250482,Anthony Hernandez,BIO100
20250482,Anthony Hernandez,BIO220
20250483,Jennifer Lopez,MATH361
20250483,Jennifer Lopez,PSY285
20250483,Jennifer Lopez,HIST271
20250483,Jennifer Lopez,BIO307
20250483,Jennifer Lopez,ART346
20250484,Anthony Williams,ENG474
20250484,Anthony Williams,ART473
20250484,Anthony Williams,CS421
20250484,Anthony Williams,ENG149
20250485,Donald Gonzalez,PHYS438
20250485,Donald Gonzalez,HIST428
20250485,Donald Gonzalez,PSY395
20250485,Donald Gonzalez,CS421
20250485,Donald Gonzalez,HIST100
20250486,James Harris,ENG149
20250486,James Harris,ENG123
20250486,James Harris,MATH462
20250486,James Harris,CS421
20250486,James Harris,ENG320
20250486,James Harris,ART473
20250487,Mark Taylor,ECON291
20250487,Mark Taylor,CS433
20250487,Mark Taylor,ECON480
20250487,Mark Taylor,ENG474
20250488,Joseph Lopez,HIST366
20250488,Joseph Lopez,HIST271
20250488,Joseph Lopez,ENG325
20250488,Joseph Lopez,CS115
20250488,Joseph Lopez,BIO307
20250489,Linda Martinez,PSY395
20250489,Linda Martinez,PHYS137
20250489,Linda Martinez,PHYS134
20250489,Linda Martinez,ECON480
20250489,Linda Martinez,MATH158
20250489,Linda Martinez,HIST204
20250490,Barbara Thompson,PSY192
20250490,Barbara Thompson,ENG214
20250490,Barbara Thompson,MATH462
20250490,Barbara Thompson,PHYS438
20250490,Barbara Thompson,ENG320
20250491,Sandra Harris,ECON291
20250491,Sandra Harris,HIST366
20250491,Sandra Harris,MATH437
20250491,Sandra Harris,PHYS134
20250491,Sandra Harris,PHYS171
20250491,Sandra Harris,ART346
20250492,Daniel Jackson,CHEM321
20250492,Daniel Jackson,PSY370
20250492,Daniel Jackson,ART264
20250492,Daniel Jackson,ENG474
20250493,Michael Jones,ENG123
20250493,Michael Jones,PSY309
20250493,Michael Jones,MATH462
20250493,Michael Jones,HIST428
20250494,Jennifer Jackson,BIO208
20250494,Jennifer Jackson,PHYS171
20250494,Jennifer Jackson,ECON430
20250494,Jennifer Jackson,PSY370
20250494,Jennifer Jackson,HIST204
20250494,Jennifer Jackson,BIO307
20250495,William Brown,PSY189
20250495,William Brown,CS421
20250495,William Brown,HIST428
20250495,William Brown,PHYS186
20250495,William Brown,BIO220
20250495,William Brown,ECON269
20250496,James Clark,ART377
20250496,James Clark,PHYS134
20250496,James Clark,PSY309
20250496,James Clark,BIO220
20250496,James Clark,CHEM321
20250497,Steven Clark,MATH158
20250497,Steven Clark,ENG149
20250497,Steven Clark,ART346
20250497,Steven Clark,BIO100
20250497,Steven Clark,ECON269
20250497,Steven Clark,PSY395
20250498,Betty Smith,ENG325
20250498,Betty Smith,BIO220
20250498,Betty Smith,BIO208
20250498,Betty Smith,PSY285
20250498,Betty Smith,BIO313
20250499,Matthew Jackson,BIO313
20250499,Matthew Jackson,HIST100
20250499,Matthew Jackson,PHYS171
20250499,Matthew Jackson,MATH462
20250499,Matthew Jackson,ENG214
20250499,Matthew Jackson,MATH437
20250500,William Martin,BIO100
20250500,William Martin,ENG214
20250500,William Martin,ENG149
20250500,William Martin,ART264
20250501,Richard Smith,ECON480
20250501,Richard Smith,ENG320
20250501,Richard Smith,PSY285
20250501,Richard Smith,CS384
20250501,Richard Smith,BIO307
20250501,Richard Smith,MATH361
20250502,Mark Gonzalez,MATH361
20250502,Mark Gonzalez,PSY309
20250502,Mark Gonzalez,HIST428
20250502,Mark Gonzalez,MATH462
20250503,Nancy Jones,PSY395
20250503,Nancy Jones,BIO313
20250503,Nancy Jones,PSY192
20250503,Nancy Jones,PHYS171
20250503,Nancy Jones,CS384
20250504,Susan White,PHYS186
20250504,Susan White,PHYS438
20250504,Susan White,ART346
20250504,Susan White,MATH158
20250504,Susan White,BIO100
